book,chapter,line_number,line_content
MRK,3,01890,"{27}  “Masara naa moioli tohiketero de naa ena tanu tomahiketero Ngohi, tato, ‘Nako o tau ma dutu womatengo ko ai buturungu, o nyawa moioo de ko yamoroinua ai tau ma goronaika yowohamika de ai kiahonanga iwiora."
MRK,3,01891,"Ma nako ma tau ma dutu iwipaki-pakitokahi, gea ahao ai kiahonanga ka idadi iwiora. De imaketero hokogea abe Ngohi naa tapaki-pakitoka o Ibilihi ma haeke, abe ma titi nako Ngohi de ena ma ka Ngohiohi ahi kuaha duru ikurutiye.’” Hokogea o Yesusu ai hiketero."
MRK,3,01892,"{28}  De ahao wahingahu onangika wato, “Naa moi duru tagou-goungu tinihingahu, abe o nyawa manga howono mata-mata, ngaro de manga demo iwingelo Ma Jou o Babaika, ma manga howono mata-mata Ma Jou ka idadi wakokiofi."
MRK,3,01893,"{29}  Masara onagona dika iwingelo Ma Jou o Womahika, de gea ahao Ma Jou ko waofiua to ona manga howono gea, abe manga howono ko ihihangua ka hiado-adonika.”"
MRK,3,01894,"{30}  Ho gea mata-mata o Yesusu wahitiari onangika angamoi naga o nyawa iwihiade-ade ato, “Una gea iwikitokata angamoi naga o womaha ma dorou Unangoka.”"
MRK,3,01896,{31}  Ho ipaha de ahao o Yesusu ngoi meme de ai doo-dodoto yoboaino. Ona doka o tau ma poretoka dika de iwibehehongo la ato Una wohupuohi de watutumohi ngoi meme de ai doo-dodoto gea.
MRK,3,01897,"{32}  Ho naa o tau ma goronaka naga manga ngoe yogogere iwihigilolitino, de ona ato, “Abeika, naga ngoni meme de ani doo-dodoto yoboaka doka ma poretoka de ona inibehehongo.”"
MRK,3,01898,"{33}  Masara o Yesusu wopaluhu wato, “Abeika naa moi ngini nimafikirohi. Ngohi meme o ngo kia? De ahi doo-dodoto onagona honanga?”"
MRK,3,01899,"{34}  Wotemo hokogea de ahao womalega arihonongaika, onangika abe naga yogogere iwihigilolitino, de wato, “Ngini naa tinihiromanga abe to Ngohi ngohi meme de ngini naa to Ngohi ahi doo-dodoto."
MRK,3,01900,"{35}  Angamoi o nauru onaguna dika abe ka ihikaika waniiki Ma Jou ai mau, una gea to Ngohi ahi dodoto. De o ngo kia dika abe Ma Jou ai mau ka ihikaika maniiki, muna gea to Ngohi ngohi firanga de to Ngohi ngohi meme.” Hokogea o Yesusu ai hitararono ma demo onangika."
MRK,4,01901,4
MRK,4,01902,"{1}  De ipahaino de o Yesusu ma moioli o nyawa wadotoko o Galilea ma akere ma ngooto ma datekoka. De duru ka yowoeokaholi yomatoomuino ho o Yesusu womaturuuru o ngotiroko de wogogeruku o ngotiroka gea la wadotoko onangika. De abe o nyawa yowoe-woe yomafafoino genangoka, ona ka o dudungoka dika de iwihigihene Unangika."
MRK,4,01904,"{2}  De naga ma titi ma ngoe o Yesusu wadotoko o nyawaika abe wapake de o hiketero ma ade-ade. Ho o wange gea wadotoko hokonaa, wato, {3}  “Abeika nitotoihene, naga womatengo woiki o redika la wohibarihi o bibiti."
MRK,4,01905,"{4}  De o bibiti ma gogiriaka wohibarihi de utu ipuraraha ka ma ngekomuku, de o totaleo iboaino de aolomoka."
MRK,4,01906,"{5}  De utu ipuraraha o tonakuku abe naga de ma hohakaruoka, ho ma tonaka gea ko ipirinukua. Ho angamoi ma tonaka ko ipirinukua hiadono ma bibiti gea itaiti iwango."
MRK,4,01907,{6}  Masara ka de yodihiwara de o bibiti gea amaai ho ikokimoraaka angamoi ko imahingutukua.
MRK,4,01908,{7}  De utu gea ipuraraha o hihikauku de imahidawango ka ma moi de ma hihika. Ho o hihika gea adehoroka enangika hiadono ko ihofokua.
MRK,4,01909,"{8}  De o bibiti utu ipuraraha o tonaka ma hohailoauku de iwango de hiadono ihofoko. Ho utu naga ihofokoka ho hiadono ma hofoko moruange, gea ma titi ma hofoko ka yaowa. De utu ihofoko ho hiadono ma hofoko moributaanga, ma titi ma hofoko kohangoe. De utuoli ihofoko ho hiadono ma hofoko o ratuhu moi ho gea ma titi duru kohatohofokoholi.”"
MRK,4,01910,"{9}  Ho gea o Yesusu wohiketero ma ade-adeoka ibooto de ahao wotemo onangika wato, “Onagona dika de manga ngaukoka kiani ihigihene.”"
MRK,4,01911,{10}  De o nyawaika gea wadotoko ipaha de ahao yowoe-woe yosobo de ma hou ka onangokahi abe iwinii-niiki yangimoi de yahinooto de utuoli abe iwitobaniiki. Ho gea ka onangokahi dika naga Unangoka de iwileha o Yesusika ma titi ma hiketero ma ade-ade abe wadotokoka.
MRK,4,01912,"{11}  De o Yesusu wapaluhu onangika wato, “Ma dihiraino o nyawa ko ihiorikuahi Ma Jou ai dogogono abe ma titi hokokia Una wahikoano ai nyawaika. Masara ma oraha naa de Una winihimatokoka nginika ai dogogono gea la wato ngini naa ka idadi nihioriki."
MRK,4,01913,"Masara ona abe nagahi ma poretoka abe ma titi ko yoboauahi Ma Jouino ho ko yodadiuahi to Una ai nyawa, ona gea Ma Jou wato borotaua de ona ihioriki abe ma titi hokokia ai nyawaika wahikoano. De gea ena ma titi hiadono Ngohi tadotoko de o hiketero ma ade-ade dika tatobapake."
MRK,4,01914,"{12}  De hokogea tadotoko de o hiketero ma ade-ade la idadi imakadaene hoka ma dihiraino Ma Jou wotemoka wato, ‘Ona gea ngaro ihigali-gali yolega ahi datorino masara ko ihiorikua ma titi genangino, de ngaro ona ihigali-gali ihigihene ahi demoino masara ko ihiorikua ma titi, angamoi nako ihioriki done yotoba de manga howono Ma Jou waofi.’”"
MRK,4,01915,"{13}  De o Yesusu wotemoli onangika wato, “Sarakia ahi hiketero kangano abe wohibarihi o bibiti, gea ko nihiorikua ma titi? Nako gea done sarakia o hiketero ma ade-ade utu de ahao nihioriki ma titi?” Hokogea o Yesusu wataere onangika de ahao ai hiketero ma ade-ade wahitararono onangika hokonaa la duru ihioriki ma titi."
MRK,4,01916,"{14}  Abe Una wato, “O bibiti gea wohibarihika gea Ma Jou ai Demo-demo."
MRK,4,01917,{15}  Ho o bibiti gea ipuraraha ma ngekomuku gea ihihanga imaketero hoka ona gea yoihenino Ma Jou ai Demo-demo ma ko itedekanuahi de o Ibilihi ma haeke iboaino onangika de idiai la yawohanga Ma Jou ai Demo-demo abe yoihenoka.
MRK,4,01918,"{16}  De utu abe yoihene Ma Jou ai Demo-demo, ona yomaketero hoka o bibiti gea ipuraraha o hakaruku. Ho gea imaketero hoka ona abe yoihene Ma Jou ai Demo-demoino de yodafongo ka de manga garagoka."
MRK,4,01919,"{17}  Masara angamoi manga hiningaka ko imahingutukua ho nako o huha yamake eko naga yahikangela de ma titi Ma Jou ai Demo-demo ona yaniiki, gea itaitino de hiadono ko yaniikokaua enangika."
MRK,4,01920,{18}  De naga utuohi yoihene Ma Jou ai Demo-demo imaketero hoka o bibiti ipuraraha o hihikauku.
MRK,4,01921,"{19}  Abe ngaro yoihenoka masara manga hiningaka la o duniaka yowango yososanangi dika. Ho gea yahibudi de o kiahonanga ato iti yokaya, de naga manga horoodo utu hiadono Ma Jou ai Demo-demo adehoroka de manga horoodo. Ho to ona manga wowango imaketero hoka o datomo abe ko ihofokua."
MRK,4,01922,"{20}  Masara utu yoihene hoka o bibiti gea ipuraraha o tonaka ma rorahaiuku, ona gea yodafongo Ma Jou ai Demo-demo agou-goungu. Ho to ona manga wowango imaketero hoka yadatomoka o tonaka ma rorahaiuku ho de ma hasiloka."
MRK,4,01923,"Ho ona utu manga hasili ka yaowa, de naga utu manga hasili iwoe, de ona utuoli duru ifoloiholi manga hasili hoka o datomo kohatohofoko.”"
MRK,4,01925,"{21}  De ahao o Yesusu wahitararonohi onangika wato, “Mode o nyawa yaleino o posi de ihidatamunuku de o kiarono eko dau o koi ma timiuku yakelengauku? Koua, masara gea kiani yakelenga daku to ena ma ngioka la duru itararono arihonongaika."
MRK,4,01926,"{22}  Abe ma oraha naa bote nagahi abe Ma Jou ko wohimatokuahi nginika, masara ika-ika de ahao wohimatoko ena gea. Abe o kia dika atamunohi de ifufutuohi nia hiningaka, ahao naga ma oraha Una wafelenga la ka idadi niataoko ma titi gea."
MRK,4,01927,"{23}  Ho nginioka onagona dika abe de nia ngaukoka, kiani nitoihene la ma titi niataoko itiai.”"
MRK,4,01928,"{24}  De ahao wato, “Abe ma demo niihene, gea kiani nitotoihene de nimafikiri! Ho nako nitotoihene, gea ahao nia tobahioriki ka idogo. Nia tobahioriki idogo de ahao ma titi utuohi ka idadi niataoko itiai."
MRK,4,01929,"{25}  Ho onagona dika abe ma hohutulu yotoihene de ma titi yataoko itiai ahao ka idogo-dogo manga tobahioriki. Masara onagona dika ko yotoihenua ho manga tobahioriki hatoli ko iwa, ona gea ngaro manga tobahioriki ma hohutulu dika ma ahao enangoo ka yawohanga gea.”"
MRK,4,01931,"{26}  De ahao ma moioli wohiketero o Yesusu, masara nena de ahao wohiketero abe ma titi Ma Jou wonahikoano. Ho wotemo onangika wato, “Abe Ma Jou wahikoano o nyawa ka idadi tohiketero hokonaa. Naga womatengo ai bibiti wohikabarihuku o tonakuku."
MRK,4,01932,"{27}  Wohikabarihi ibooto de o futu-futuiye womaidu de o wange-wangeiye womomiki, de ipaha ahao ai bibiti ikokipotokaiyeoka, de ipaha de ikokurutiyeoka. Masara una duru ko wohiorikua hokokia abe iwangoiye."
MRK,4,01933,"{28}  Abe tanu ma tonaka ma hirete ihiwangoiye ma datomo la hiadono ikokihofoko. Ho ikokiwangoiyeoka, ipaha de ahao ikokilamokiye, de ipaha ahao ikokihofoko. Ikokihofoko ipaha de ahao ikokilomukoka."
MRK,4,01934,"{29}  Masara ka de ikokilomukoka de una gea de ai dodiawo ma hofoko yakokiutuku, angamoi ma oraha adonoka o gugutuku ma oraha. Ho o redi ma dutu gea ai karajaanga naga masara ko wohiorikua hokokia ai datomo iwangoiye de tanu ko unangua abe wohiwangoiye."
MRK,4,01935,"De gea Ngohi tato imaketero de ma titi abe Ma Jou wahikoano o nyawa, angamoi enangoo ka ihikaika iwangoiye de ihofoko masara o nyawa ikuranga ihioriki to ena ma dodagi.” Marai hokogea o Yesusu ai hiketero."
MRK,4,01936,"{30}  De ahao o Yesusu wotemoli onangika wato, “Ka o kiali hohiketero abe Ma Jou wahikoano o nyawa? Eko o kiali duru itaana?"
MRK,4,01937,"{31}  Marai hokonaa ma hiketero. Naga ma mui moi, o gauku ma mui, abe ihiromanga o sawi, de ngini nihiorikoka nako o gauku ma mui mata-mataika, ka enangohi duru ieteke. Ho o sawi ma mui gea yodatomo."
MRK,4,01938,"{32}  Ipaha de iwangoiye, de abeika hokokia ma gurutiye, ngaro ma dihira ma mui duru ieteke. De nako o gauku mata-mataika o duniaka, ka enangohi ikurutiye. De to ena ma jaga utu ilago-agomo ho hiadono o totaleo iboaino de ma igutu imadiai ma jagaka gea angamoi ma fofongo duru irahai."
MRK,4,01939,"De hokogenangoo abe ma oraha naa Ma Jou wahikoano o nyawa abe hatoli yohutulu dika, masara ika-ika de duru yodogo-dogo abe Una ka idadi wahikoano ai nyawa ko manga ngoeika.” Hokogea o Yesusu ai hiketero."
MRK,4,01940,"{33}  Hokogea o Yesusu wadotoko o nyawaika, abe duru kohangoe o hiketero wapake. De gea o nyawa wadotoko hiadono o nyawa manga hininga duru aomangoka de ai demo. Ho nako nagahi to ona manga hiakunu la yoihene, gea o Yesusu ka wadotokohi onangika."
MRK,4,01941,"{34}  De ai dodotoko ko moiua de ko wohiketeroua. Duru o hiketero dika wapake. Masara nako Una de iwitobanii-niiki dika naga, gea ahao wahitararono onangika abe o hiketero ma titi mata-mata."
MRK,4,01943,"{35}  De o wange gea duru o bobimaowaka de o Yesusu watemo iwinii-niikika wato, “Niaino la ngone homahihora doka o ngooto ma honongaika.”"
MRK,4,01944,{36}  Ho ona yowoe-woe abe wadotokoka ona gea yanoaka de yofarenoka ma ngotiri de de o Yesusu de yosobo. De naga o ngotiri utu muruono naga abe o nyawa yofarenoko ho onangoo yosobo yomakiniiki de o Yesusu.
MRK,4,01945,{37}  De manga dodagi ma goronaka de yadarato ho italoko kohabuturungu. De manga ngotiri ihiboha-boha angamoi ma lulu kohaago-agomo ho hiadono yobarene manga ngotiruku de ngade-ngade iwooro.
MRK,4,01946,"{38}  Masara o Yesusu iwikiookoka, o ngotiri ma duruoka womapanginiye. De iwinii-niiki iwitumomiki de yotemo ato, “Guru, ngone naa hobinaaha de ko nomalegaikaua?”"
MRK,4,01947,"{39}  Ho o Yesusu ka womomiki de wataere o hidalokika de wotemo ma ngootika gea abe wato, “Nomatogumoka de noriidoka!” De o hidaloko imatogumoka de ma ngooto gea duru iriidoka."
MRK,4,01948,"{40}  De ahao watemo iwinii-niikika wato, “Ho ngini naa, adodoa ho naga nia hawana? Ho mode ngini ko iwahi nia ngongaku Ngohino?”"
MRK,4,01949,"{41}  De iwinii-niiki gea duru yokokihawanoka de yomakoketemo ato, “Adoo! Una naa ka onaguna? Abeika Una ai buturungu! Ei! Ai kuaha gea o kiaino hiadono o rato de o akere ma ngooto iwihingounu hokogea?”"
MRK,5,01950,5
MRK,5,01951,{1}  Ho ipahaino de o Yesusu de ona iwinii-niiki yomahiadonoka o akere ma ngooto ma honongaika abe o Gerasa ma nyawa yogogere genangoka de youti genangiha.
MRK,5,01953,{2-5}  De genangoka naga womatengo iwikokitokata wogogere o arukoka abe o nyawa manga honenge ihingoha-ngohama genangika. De ko moiua ka idadi iwipakiti unangika la iwitumungu. Angamoi duru ma ngoeokau ai lou de ai giamoo ka ma moi ihidapakiti de o rante.
MRK,5,01954,"Masara ka watoa-toaka ma rante, ngaro ai louoka eko ai giamoka, ma ka watoa-toakuku, ko moiua de iwingakunu iwitumungu. De o wange-wange de o futu-futuiye womapoa-poaka o loku-lokuoka de o lungu-lungunoka abe naga ma arukoka gea. De ai badanga womahikokuraihi de o hakaru."
MRK,5,01955,"{6}  Ho o Yesusu ka de woutiha de una iwikitokata gea wimake o Yesusika. De hatoli ai gurutikahi ho womapopaata la wibuhuku, de wiadono de watilabukuku hiadono womamotumuku o Yesusu ai himangoka."
MRK,5,01956,"{7-8}  De o Yesusu wohira wotemo, wato, “Ngona o tokata ma dorou abe nomanoa unangoka naa, nohupuoka!” Gea de iwikokitokata duru kohaamokiye womapoaka o Yesusika wato, “Yesusu to Ma Jou Wokokurutiye ai Ngofaka, Ngona naa ka nohidodoa ngohino?"
MRK,5,01957,Ho ngohi togahoko la ufa nohihikangela de gea kiani nohihibehehongo ngohino abe nomahikoboto moi de napake Ma Jou ai romanga!”
MRK,5,01958,"{9}  De ahao o Yesusu woleha enangika, wato, “Ani romanga onaguna?” De ma tokata ipaluhu o Yesusika ato, “Ngomi naa mia romanga o Legiono, angamoi ngomi naa duru ko mia ngoe.”"
MRK,5,01959,"{10}  De o tokata gea duru imagaho-gahoko o Yesusika ato, “Ufa nomihitingaka o Gerasa ma tonakino naa, angamoi ko mioigoua mihupu ma homoaika.”"
MRK,5,01960,{11}  De naga genangoka o ode duru idoduduono kohangoe abe mata-mata ngade-ngade o dutu o sana hinooto ma ngoe. De ma ode gea o loku ma bakaino naga itimiono genangoka.
MRK,5,01961,"{12}  De o toka-tokata gea igahokoli o Yesusika ato, “Nomihidingoto o odeika gea la ngomi mimahipooteke genangikali”"
MRK,5,01962,"{13}  Ho o Yesusu wato, “Nako gea nihupuoka!” Ho ikokihupuoka o nyawaino gea de ikokiloiki de yokokibarene o odeikali. Masara ka de o toka-tokata gea yokokibarenoka o odeikali de o ode gea imapopaata o bakoruku de imakokingumo o akere ma ngootuku hiadono akokilutuoka."
MRK,5,01963,"{14}  De ona abe o ode ma gogoana, ona gea yokokiloaroka la gea idadioka ka idadi yoade-ade manga kapongoka de ma nyawa mata-mataika abe hatoli yotigi-tigino ma tonakoka gea. Ho naga manga ngoe abe ka de yoihene manga ade-ade gea de yoiki ma ngiika la ato onangoo yamake gea abe idadioka."
MRK,5,01964,{15}  Ho yoboaino o Yesusino de genangoka iwimake una abe ma dihiraino duru iwikitokata. Masara ma oraha naa de una gea ai hininga itiaioka ho hiadono wogogeruku womariidoka genangoka de womabajuoka. De ona iwimake gea de duru yoheranga ho hiadono yohawana.
MRK,5,01965,"{16}  Ho ona abe kangano amake gea abe idadioka iwikokitokatika de ma odeika, ona gea duru yoade-ade onangika abe ahao yokokiboaino."
MRK,5,01966,"{17}  De ahao o nyawa genangoka yomulaenge duru yogaho-gahoko o Yesusika ato, “Migahoko la mia tonakoka naa ngona nohupuoka!”"
MRK,5,01967,"{18}  De manga demo wohimoteke o Yesusu ho wato wosobo. Masara ka de wofarene ma ngotiroko de una abe ma dihira iwikokitokata duru womagahoko o Yesusika wato, “Ngohi ka idadi toniniiki?”"
MRK,5,01968,{19}  Masara o Yesusu wihibehehongo unangika wato “Ngona nomagoo-gogere dika ani tonakoka naa. Ngohi ahi mau la nolio dika ani tauika de nahingahu-ngahu ani gogianongoruika abe hokokia nanga Baluhu idodutu wonidora ngonaika de abe hokokia woniduhunoka. Gea nahingahu-ngahu onangika.”
MRK,5,01969,{20}  Ho ka de o Yesusu wotemoka hokogea de una woikoka de womulaengoka wahingahu-ngahu onangika abe yogogere ai tonakoka. De ma tonaka gea ihiromanga o Kapongo Ngimoioka. Ho ona abe yogogere o Kapongo Ngimoioka gea yokokiihene mata-mata abe o Yesusu widuhunoka de duru yokokiheranga ma titi ai ade-ade gea.
MRK,5,01971,{21}  De ipaha de o Yesusu womahihorali doka o akere ma ngooto ma honongaika. Womahihoraika de woutiuku doka o akere ma ngooto ma ngigoroka de genangoka naga o nyawa ko manga ngoe yoboa de iwihigororomino.
MRK,5,01972,{22}  De genangoka naga womatengo o Yahudi ma nyawa manga dodotoko ma tau ma hibaluhu abe to una ai romanga o Yairusu. De o Yairusu gea woboa o Yesusino de ka de womahiadono de womamotumuku o Yesusu ai louoka.
MRK,5,01973,"{23}  De womamotumuku de duru womagahoko Unangika wato, “Marai to ngohi ngohi ora, ka moetekohi ma muna ngade-ngade de mohonenge. Ho ngohi togahoko Ngona nohiniiki ahi tauino de nomiso de ani giama la motogumu ami kangelaino la ka idadi muna mowangohi.”"
MRK,5,01974,"{24}  Ho o Yairusu wotemo hokogea de o Yesusu ka winiiki unangika. Winiiki unangika masara o nyawa ko manga ngoe iwiniiki o Yesusu, de ona duru yomahiefotika Unangika."
MRK,5,01975,"{25-26}  De ahao manga dodagi ma goronaka de naga momatengo o ngofeka de duru mokangela ma titi ami mede. Muna gea ami taongo ngimoi de hinootoino mokangela, de muna gea ma ngoe momahibau ona yohou-hourika hiadono ami tiwi ko iwaka. De ngaro hokogea ma ngoe momahibau, masara ona gea ko akunua imiduhunu de tanu ami kangela gea ka idogo."
MRK,5,01976,"{27}  De muna gea migihene ma titi o Yesusu abe wahitogumu manga ngoe manga popanyakeino. Ho muna moboa o nyawa manga ngoeino de o Yesusu ai bajuiha maso, {28}  angamoi momatemo mato, “Ngaro ka ai baju dika taso, ma ka idadi totogumu ahi kangelaino.”"
MRK,5,01977,"{29}  Ho ka de ai baju maso de motogumoka ami kangelaino gea, abe ami awunu ko itagiokaua. De duru ma oraha gea ami badangoka mamao hoka ami kangela ko iwaka."
MRK,5,01978,"{30}  Masara gea ka de ai baju maso de o Yesusu wamaoka de wohiorikoka abe naga ai kuaha itagioka ai badangoka de aika o nyawaika, de womadogilioro o nyawa manga hidogoronaka de woleha wato, “Onagona ahi baju yaso?”"
MRK,5,01979,"{31}  De ona iwinii-niiki o Yesusu ai demo apaluhu ato, “Abeika ona yomahiefotika Ngonaika manga ngoe, de gea noleha Ngona nato, ‘Onagona ihiso Ngohino?’”"
MRK,5,01980,{32}  De o Yesusu womalega arihonongaika la duru wohioriki onagona iwiso.
MRK,5,01981,"{33}  De o ngofeka gea moboa Unangika angamoi mamao gea idadioka munangika. De moboaino de duru mohawana hiadono mofafara. Moboa Unangino de momamotumuku ai himangoka de Unangika momangaku mato, “Ahi Baluhu, marai ngohi naa ani bajuika taso angamoi toigo ahi kangelaino totogumu.”"
MRK,5,01982,"{34}  De momangaku ibooto de wotemo munangika wato, “Ngohi ora, inihitogumoka ma titi ani ngongakuino. Ho naa ani hininga isanangioka de ka idadi nolio, angamoi ani kangela gea ko iwaka.”"
MRK,5,01983,"{35}  O Yesusu ka yomakoketemohi de ma ngofeka gea de naga womatengo o Yairusu ai tauino woboa de witemo o Yairusika ato, “Marai ngoni ora mohonengoka, ho ibootoka nanga guru gea niruwae.”"
MRK,5,01984,"{36}  De gea o Yesusu woihene, masara ko wopusingua ma titi manga demo gea, de ka witemo o Yairusika wato, “Ngaro ufa nohawana, ma kiani nohingakuohi Ngohino.”"
MRK,5,01985,"{37}  Witemo ipaha de wogila-gila o Yairusu ai tauika, masara ona yowoe-woe ko wahigunoaua iwiniiki. Abe iwiniiki gea naga yaruange dika, abe o Peturusu, de o Yakobusu, de o Yohanese o Yakobusu ai dodoto gea, ona yaruange dika iwiniiki."
MRK,5,01986,"{38}  De yogila-gila de yomahiadono o Yairusu ai tauika, de genangoka naga o nyawa manga ngoe de woihene manga gigoro abe o hagaaga de o garino. De gea manga gari kohaamokiye."
MRK,5,01987,"{39}  De o tau ma goronaika wowohama o Yesusu de watemo onangika wato, “Ma titi o kia hiadono naa ma gigoro de adodoa ho ngini ka niari-ari? Muna gea ko mohonengua, masara ka imikiookoka dika.”"
MRK,5,01988,"{40}  Wotemo hokogea de ona duru iwigie-giete o Yesusika ma titi iwihohedu. De Una wahihupuoka ona gea, de ahao mohone-honenge gea ami baba de ngomi meme de ona ai dodiawo yaruange gea wao la yowohamika ma kamarika. Abe ona yowohamika abe genangoka naga muna mohone-honengoka."
MRK,5,01989,"{41}  Yowohamika de o Yesusu womiso ami giamika de wotemo munangika de to Una ai demo wato, “Talita kum!” abe naga de ma titi hokonaa, “Ngofeka, ngona naa nomomikoka!”"
MRK,5,01990,{42}  Ka de womihuloko de ma ngofeka gea momomikoka de ka idadi momadagi aika aino. Abe ma oraha gea ami ngumuru o taongo ngimoi de hinooto. De ona gea o kamaroka duru yoheranga.
MRK,5,01991,"{43}  De o Yesusu duru wahibehehongo onangika wato, “Nena idadioka ufa niade-ade o nyawaika.” De ahao wotemoli wato, “Naa ka idadi nimihiolomo ngoni ora.”"
MRK,6,01992,6
MRK,6,01993,"{1}  Ipaha de onangoka de wosobo o Yesusu de wolio ai kapongo o Nasaretika, de ona abe iwitobaniiki onangoo yomakiniiki de de Una."
MRK,6,01995,"{2}  De ipaha ai kapongoka de ahao o Hiaini ma wange adonoka ho Una wodotoko o Yahudi ma nyawa manga dodotoko ma tauoka. O nyawa ko manga ngoe iwitoihene de hiadono yokokiheranga de yomakokeleha ato, “O kiaino gea mata-mata wamake? Una naa duru wotobahioriki! De o kiaino ai hiakunu hiadono wodiai o heheranga?"
MRK,6,01996,"{3}  Una naa ka ma bas dika, o ngo Maria ami ngofaka, abe manga riaka o Yakobusu de o Yosese de o Yudasa de o Simono. De ngoi fira-firanga naga yogogere nanga kapongoka naa de de ngone. Ho una naa ka o nyawa biaha dika!” Hokogea manga demo. De iwihininga kuranga Unangika de hiadono iwioluku."
MRK,6,01997,"{4}  De mangale ma titi manga demo gea ho o Yesusu wahingahu onangika wato, “Nako Ma Jou ai uru ma dodofanga womatengo, o nyawa o kia-kiaka dika ma naga manga horomati unangika. Masara nako to una ai nyawa abe yomahikapongo moi de de una, gea ona dika abe ko iwa manga horomati unangika."
MRK,6,01998,"De ngaro ai dutuoo eko abe ai tauoka, ma onangoo ko iwa manga horomati Ma Jou ai uru ma dodofangika gea. Ho Ngohi duru ko toherangua abe ngini ahi kapongoka naa de ko iwa nia horomati Ngohino.” Hokogea o Yesusu ai dodaere ma demo onangika."
MRK,6,01999,"{5}  Ho ai kapongoka gea ko iwa manga horomati Unangika ho ko wodiaiua o heheranga, bowahu naga o nyawa yamuruono naga dika yopopanyakeuku waso de ai giama de wahitogumu. Tanu ai hininga la ko manga ngoe wahitogumu, masara Unangika ko iwingakua ho ko idadiuali."
MRK,6,02000,{6}  De duru woheranga abe to Una ai kapongoka gea de manga ngoe ko iwa manga ngongaku.
MRK,6,02002,Ho ipaha de o Yesusu woiki wokapakiti o kapo-kapongika la wodotoko homoi-homoioka.
MRK,6,02003,{7}  De ma moiuku Una wahokino ona yangimoi de yahinooto iwitobanii-niiki. Wahokino la wahidingoto ona gea la yahohinooto yoiki. De wahidoaka ai kuaha onangika la ka idadi akokititoko o tokata ma dorou o nyawaino.
MRK,6,02004,"{8}  De wahibehehongo onangika wato, “Naa tinihidingoto la niloiki o nyawaika. De nia dodagi naa ufa nia kiahonanga nimagao, bowahu nia tutukunu dika. Ma nako o bilaono de nia beta-beta de nia tiwi, gea ngaro ufa dika de niao."
MRK,6,02005,"{9}  Ka idadi nimasandaaliye, ma abe nia baju, ufa nia doduruuru nimagao, ho abe naga nia kokiroehoka, ka gea dika nimagao.”"
MRK,6,02006,"{10}  De wohibehehongohi wato, “Abe nia dodagioka de nako o kapongo moioka inidafongo de naga iniahoko o tau moiika la nimanoa onangoka, ufa nimaturuuruoli o tau moiikali, ma onangoka dika nimanoa ka hiadono nihupu ma kapongino gea."
MRK,6,02007,"{11}  Masara nako idadi abe o kapongo moi ko inidafongua de ko inihigihenua, gea nihupu dika ma kapongino gea, de kiani nia lou niafureereoka la ma tonaka ma kuhuhunu gea ireroka."
MRK,6,02008,"Abe gea idadioka o hohowono ma dodunguu onangika angamoi ko inidafongua, la genangino de ka idadi ihioriki abe ahao yamake manga hohowono.” Hokogea o Yesusu ai behehongo iwinii-niikika."
MRK,6,02009,"{12}  Wohibehehongo ibooto de yosobo yoiki yahingahu-ngahu o nyawaika ato, “Ngini kiani nitoba nia howo-howonino.”"
MRK,6,02010,"{13}  De manga dodagi ma goronaka gea ma ngoe ihititoko o tokata ma dorou o nyawaino, de o nyawa manga ngoe abe yopopanyakeuku, ona gea yahituagi de o saitunu ma minya de yahitogumu manga popanyakeino."
MRK,6,02012,"{14}  De ma oraha gea naga womatengo ai romanga o Herodese Antipasa, abe una wahikoano o Yahudi ma nyawa o Galilea ma tonakoka. De una gea abe nengokadauino de witoma o Yohanese Wotobaohi-ohiki."
MRK,6,02013,Ho naa o Herodese Antipasa gea wigihene ma titi o Yesusu angamoi o nyawa mata-mataika yomaketeade-ade abe o Yesusu ai datoro hokokia wodiaioka hiadono ma abari adonoka manga hidimonika gea.
MRK,6,02014,"Ho o nyawa yomaketeliliara ma titi o Yesusu abe tanu Una gea onaguna. Abe o nyawa utu yotemo ato, “Una gea bote o Yohanese Wotobaohi-ohiki, una gea womomikoka ai honengino de wowangoli! De gea ma titi hiadono naga ai kuaha hiadono o heheranga wapoa wodiai.”"
MRK,6,02015,"{15}  Masara utu yafiki-fikiri ma titi o Yesusu de ona yotemo ato, “Bote Una gea o Elia abe Ma Jou ai uru ma dodofanga ma dodihiraino!” De utuoli naga yotemo ato, “Koua, ma Una gea Ma Jou ai uru ma dodofanga womatengoli abe Ma Jou wihidingoto ngoneino naa, abe hoka ma dodihiraka naga ai uru ma dodofanga manga ngoe.”"
MRK,6,02016,"{16}  Masara ma oraha o Herodese woihene ma titi o Yesusu de wotemo wato, “Koua. Una gea o Yohanese abe titomaka ho naa womomikoka!”"
MRK,6,02017,"{17}  Wotemo hokogea angamoi ma dihira una ma hirete abe wahuloko la o Yohanese iwitaoko, iwipakiti de iwibuika. Ho hokonaa ma ade-ade abe hokokia o Yohanese iwitoma. Ma dihira o Herodese womagora to una ma hirete ai riaka ngoi fekata de woilaka munangika, de muna gea ami romanga o ngo Herodiasa."
MRK,6,02018,"Masara o Herodese ai riaka, abe ai romanga o Filipusu, una naga ka wowangohi. Ho tanu ma oraha o Herodese wahuloko la iwitaoko o Yohanese, gea to munaino dika ami mau waniiki."
