line_number,'hamming', 'mlipns', 'levenshtein', 'damerau_levenshtein', 'jaro_winkler', 'jaro', 'strcmp95', 'smith_waterman', 'jaccard', 'sorensen_dice', 'tversky', 'overlap', 'tanimoto', 'cosine', 'monge_elkan', 'bag', 'lcsseq', 'lcsstr', 'ratcliff_obershelp', 'arith_ncd', 'rle_ncd', 'bwtrle_ncd', 'sqrt_ncd', 'entropy_ncd', 'bz2_ncd', 'lzma_ncd', 'zlib_ncd', 'mra', 'editex', 'prefix', 'postfix', 'length', 'identity', 'matrix', 'average',transcribed_text,source_text
02078,210, 1, 14, 14, 0.12558261549810923, 0.1569782693726366, 0.12359077707670318, 16.0, 0.04858299595141702, 0.024896265560165998, 0.04858299595141702, 0.01673640167364021, 1.071850285019678, 0.024862686451562754, 1.99581589958159, 8, 11, 174, 0.04149377593360992, 0.9989035087719298, 1.0, 0.5868544600938967, 0.4149483844779551, 0.004407324437918535, 0.3092105263157895, 0.13861386138613863, 0.22556390977443608, 2, 24, 241, 222, 4, 1, 1, 27.95169043950966,komaiwa o peseke abe ma hoanino de o nyawa manga badanguku iwohamuku de yodiai la o nyawa yahowonoka ma jou ai himangoka ma sara manga peseke abe manga hiningaino ihupu de ena gee ma titi hiadono o nyawa koyotebinokauwa ma jou ai himangoka,ko ma iwa o peseke abe ma hoanino de o nyawa manga badanguku iwohamuku de yadiai la ma nyawa yahowonoka ma jou ai himangoka masara naga ma peseke abe manga hiningaino ihupu de ena gea ma titi hiadono o nyawa ko yotebinokaua ma jou ai himangoka
02093,96, 1, 6, 6, 0.05052631578947364, 0.0842105263157894, 0.05052631578947364, 9.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.9947368421052631, 0, 3, 141, 0.015789473684210575, 1.0, 1.0, 0.7314285714285714, 0.4142135623730949, 0.0, 0.3228346456692913, 0.10752688172043011, 0.1810344827586207, 1, 12, 141, 185, 0, 1, 1, 17.939789047577477,de mogahokoli unangika mato ahi baluhu igoungu ma sara ngaro o kaho ma sara o ngofa ngofaka manga inomo ma hou naga utuo mejaka de auku itifatifauku de gea ena ngomi o kaho kaidadi mia olomo,de mogahokoli unangika mato ahi baluhu igoungu masara ngaro o kaho masara o ngofa ngofaka manga inomo ma hou naga utu o mejaka de auku itifa tifauku de gea ena ngomi o kaho ka idadi miaolomo
02087,172, 1, 7, 7, 0.0767659432504566, 0.12794323875076097, 0.0767659432504566, 10.0, 0.013215859030836996, 0.006651884700665134, 0.013215859030836996, 0.004444444444444473, 1.0191935652333108, 0.006649442844975928, 1.9955752212389382, 2, 4, 142, 0.01552106430155209, 0.9988179669030733, 1.0, 0.5734597156398105, 0.4148182879804527, 0.00010767385557299832, 0.23178807947019867, 0.08080808080808081, 0.15267175572519084, 0, 14, 207, 202, 1, 1, 1, 22.876718059601753,de ipaha de wosobo yesusu de woiki o tirusu ma tonakika genangoka naga o tau moi de una wowohamika ma sara wato womatohiki wowohama la ufa o nyawa iwihioriki una naga ma sara koidadiuwa womagogono anga moi o nyawa iwihiorikoka,de ipaha de wosobo o yesusu de woiki o tirusu ma tonakika genangoka naga o tau moi de una wowohamika masara wato womatohiki wowohama la ufa o nyawa iwihioriki una naga masara ko idadiua womagogono angamoi o nyawa iwihiorikoka
02439,166, 1, 9, 9, 0.0735312400018282, 0.12255206666971363, 0.0735312400018282, 11.0, 0.026548672566371723, 0.013452914798206317, 0.026548672566371723, 0.004524886877828038, 1.0388192488905281, 0.013413235472075069, 1.9955753086419754, 5, 7, 178, 0.022421524663677084, 1.00734394124847, 1.0, 0.6901408450704225, 0.42567096924197484, 0.0020035367061069483, 0.3310810810810811, 0.11428571428571428, 0.22388059701492538, 0, 16, 216, 216, 4, 1, 1, 24.917803696935266,abeika tosiketero nako o gogilioro ma gota kaidadi ge enangino homadotoko ee abe nako ma jaga jaga iboleoka de ihokaka geaka de hamake de hohiorikoka hato o ma rai itigioka o hiwara ma oraha anga moi hamakeoka ma do dunguu de,abeika tohiketero nako o gogilioro ma gota ka idadi genangino homadotoko e abe nako ma jaga jaga iboleoka de ihokaka gea ka de hamake de hohiorikoka hato o marai itigioka o hiwara ma oraha angamoi hamakeoka ma dodunguu de
01914,218, 1, 13, 13, 0.0733283742458054, 0.12221395707634242, 0.0733283742458054, 16.0, 0.018018018018018056, 0.009090909090909038, 0.018018018018018056, 0.0, 1.0262315415731798, 0.00904995989606927, 1.996996996996997, 6, 10, 275, 0.021212121212121238, 1.0008012820512822, 1.0, 0.5724137931034483, 0.418642610021508, 0.0016306351660060699, 0.31891891891891894, 0.14634146341463414, 0.21764705882352942, 0, 24, 323, 275, 6, 1, 1, 34.9718789421139,de hokogeata dotoko de o hiketero ma ade ade la idadi imakadaenehoka ma dihiraino ma jou wotemoka bato ona geea ngaro ihigali gali yolega ahi datorino ma sara ko ihiorikuwa ma titi ge enangino de ngaro ona ihigaligali ihigihene ahi demoino ma sara ko ihiorikuwa ma titi anga moi nako ihioriki done yotoba de manga howono ma jou waofi,de hokogea tadotoko de o hiketero ma ade ade la idadi imakadaene hoka ma dihiraino ma jou wotemoka wato ona gea ngaro ihigali gali yolega ahi datorino masara ko ihiorikua ma titi genangino de ngaro ona ihigali gali ihigihene ahi demoino masara ko ihiorikua ma titi angamoi nako ihioriki done yotoba de manga howono ma jou waofi
02411,74, 1, 5, 5, 0.02631871576516387, 0.04386452627527315, 0.02553946212822522, 6.0, 0.03821656050955413, 0.01948051948051943, 0.03821656050955413, 0.013071895424836555, 1.056216009566548, 0.019459846717621576, 1.9935483870967743, 4, 4, 88, 0.01948051948051943, 0.9946996466431095, 1.0, 0.6458333333333334, 0.416416687696806, 0.00048037965257282327, 0.32142857142857145, 0.0963855421686747, 0.2, 0, 9, 146, 129, 2, 1, 1, 14.17554874011405,de ona gee ma titi manga hingahu ma demoino hiadono o nyawa manga ngoeika aha o yabudi hiadono yafikiri ato ma bo baha donoka ma sara ngini naa ufa inibudi,de ona gea ma titi manga hingahu ma demoino hiadono o nyawa manga ngoeika ahao yabudi hiadono yafikiri ato ma bobaha adonoka masara ngini naa ufa inibudi
02405,151, 1, 8, 8, 0.07366668511631391, 0.12277780852718978, 0.07309246985427664, 8.0, 0.028301886792452824, 0.014354066985645897, 0.028301886792452824, 0.004830917874396157, 1.0414199273799807, 0.01430893461083349, 1.995192419893113, 5, 7, 162, 0.02392344497607657, 1.0049443757725587, 1.0, 0.6858638743455497, 0.420004345564692, 0.002303080387644277, 0.36496350364963503, 0.12121212121212122, 0.20610687022900764, 0, 9, 162, 186, 4, 1, 1, 21.183104959410706,de wotemo ibooto de yogila gila yohupu o yerusalemino de youtiuku ma dolaka de aho yodoali de yomahiadono o zaitunu ma lokuie de genangoka yogogeruku o yesusu de wamake ma jou aitaaudoka ma dola ma honongaka,de wotemo ibooto de yogila gila yohupu o yerusaleemino de youtiuku ma dolaka de ahao yodoali de yomahiadono o saitunu ma lokuiye de genangoka wogogeruku o yesusu de wamake ma jou ai tau doka ma dola ma honongaka
01928,123, 1, 7, 7, 0.08713378634287616, 0.14522297723812694, 0.08587724184025847, 9.0, 0.030927835051546393, 0.015706806282722474, 0.030927835051546393, 0.015706806282722474, 1.0453239905094902, 0.015706806282722474, 1.9947643979057592, 3, 5, 138, 0.02617801047120416, 1.002962962962963, 1.0, 0.6022727272727273, 0.42399832437805235, 0.0017028813961264982, 0.3445378151260504, 0.11764705882352941, 0.2222222222222222, 0, 12, 183, 171, 0, 1, 1, 19.653200602512957,de ahao bato abe ma demo niihene gee kiani nito toihene de nimafikiri ho nako nito toihene gee ahao nia tobahioriki kaidogo nia tobahioriki idogo de ahao ma titi utuohi kaidadi niataoko itiai,de ahao wato abe ma demo niihene gea kiani nitotoihene de nimafikiri ho nako nitotoihene gea ahao nia tobahioriki ka idogo nia tobahioriki idogo de ahao ma titi utuohi ka idadi niataoko itiai
02009,53, 1, 5, 5, 0.05561387631975867, 0.09268979386626441, 0.05561387631975867, 6.0, 0.05660377358490565, 0.029126213592232997, 0.05660377358490565, 0.019607843137254943, 1.0840642647884744, 0.02908045327422837, 1.9901960784313726, 4, 4, 63, 0.029126213592232997, 1.018918918918919, 1.0, 0.7572815533980582, 0.4169947155421517, 0.0018173517896378764, 0.2558139534883721, 0.14925373134328357, 0.22077922077922077, 1, 8, 65, 99, 2, 1, 1, 9.568211341345618,wohibehehongo ibooto de yosobo yoiki yaahingahu ngahu o nyawaika ato ngini kianinitoba niahowohobonino,wohibehehongo ibooto de yosobo yoiki yahingahu ngahu o nyawaika ato ngini kiani nitoba nia howo howonino
02164,131, 1, 11, 11, 0.08597115168749525, 0.14328525281249205, 0.08523703509690939, 14.0, 0.041916167664670656, 0.021406727828746197, 0.041916167664670656, 0.006211180124223614, 1.06177619758669, 0.021292310212624788, 1.9939759036144578, 6, 8, 120, 0.033639143730886834, 1.0050761421319796, 1.0, 0.6774193548387096, 0.41811393979598255, 0.002689302955979803, 0.358974358974359, 0.15730337078651685, 0.24770642201834864, 0, 22, 139, 159, 5, 1, 1, 18.717762062633113,de ahao ona iwileha ato ado doa ho o na abe yotoba doto dotoko o musa ai paretaino inadotoko ato elia kiani wohira womaboa de ahao naga o koano o mesia wihido duruino,de ahao ona iwileha ato adodoa ho ona abe yotobadoto dotoko o musa ai paretaino inadotoko ato o elia kiani wohira woboa de ahao nanga koano o mesia wihidoduruino
02170,94, 1, 5, 5, 0.08350079323109472, 0.13916798871849112, 0.08253305129561084, 7.0, 0.031746031746031744, 0.016129032258064502, 0.031746031746031744, 0.016129032258064502, 1.04654258593703, 0.016129032258064502, 1.9919354838709677, 2, 3, 88, 0.024193548387096753, 0.9956896551724138, 1.0, 0.8114754098360656, 0.41492769136519875, 0.0012886675339679966, 0.3431372549019608, 0.1038961038961039, 0.2111111111111111, 0, 7, 104, 121, 0, 1, 1, 13.128272897221276,de ahao una waleha o nangika wato ngini de ona abe yotoba doto dotoko o musa ai paretaino gee nimaketeributu de ma titi okia,de ahao una waleha onangika wato ngini de ona abe yotobadoto dotoko o musa ai paretaino gea nimaketeribuutu de ma titi o kia
02035,22, 0, 3, 3, 0.01198019801980199, 0.019966996699669948, 0.01198019801980199, 4.0, 0.00990099009900991, 0.00497512437810943, 0.00990099009900991, 0.0, 1.01435529297707, 0.004962809790010847, 1.99009900990099, 1, 2, 23, 0.014925373134328401, 1.002770083102493, 1.0, 0.7551020408163265, 0.41616391074069436, 0.001073285833341118, 0.27058823529411763, 0.08955223880597014, 0.14473684210526316, 0, 6, 23, 90, 1, 1, 1, 5.4933245182298815,ho ona yosobo yongotiri yomahihora doka o akere ma ngooto ma honongaika abe ge enangoka koiwa o nyawa,ho ona yosobo yongotiri yomahihora doka o akere ma ngooto ma honongaika abe genangoka ko iwa o nyawa
02158,175, 1, 7, 7, 0.09970412622999214, 0.1661735437166535, 0.09907409646480636, 7.0, 0.0461538461538461, 0.023622047244094446, 0.0461538461538461, 0.010638297872340385, 1.0681715026415792, 0.023537959224017024, 1.9946808510638299, 7, 7, 91, 0.023622047244094446, 1.0041436464088398, 1.0, 0.7192982456140351, 0.41803455557981095, 0.0021718852680920873, 0.352, 0.10752688172043011, 0.19491525423728814, 0, 12, 188, 91, 5, 1, 1, 17.864694783318754,de aho o petrusu witemo yesusika bato guru naa duru irahai abi ngone naga nenangoka hokoaho ngomi o hijai jai ma tau o gahumu hange midiai nenangoka moi to ngona moi to elia de moi to musa,de ahao o peturusu witemo o yesusika wato guru naa duru irahai abe ngone naga nenangoka ho koaho ngomi o hijai jai ma tau o gahumu hange midiai nenangoka moi to ngona moi to elia de moi to musa
01861,38, 1, 2, 2, 0.007004103967168218, 0.011673506611947104, 0.007004103967168218, 2.0, 0.03448275862068961, 0.01754385964912286, 0.03448275862068961, 0.0117647058823529, 1.050626073069968, 0.017527059927156974, 1.9885073012439156, 2, 2, 39, 0.01754385964912286, 1.0, 1.0, 0.7931034482758621, 0.42915816572617116, 0.004262594785561814, 0.25609756097560976, 0.09523809523809523, 0.15492957746478872, 0, 2, 39, 51, 1, 1, 1, 5.586204398049277,de o yesusu wihuloko ai giama ihelu helukika geea bato nomaokoino mia hidogoronaka naa,de o yesusu wihuloko ai giama ihelu helukika gea wato nomaokoino mia hidogoronaka naa
01875,193, 1, 17, 17, 0.08155650019288407, 0.13592750032147338, 0.08055440814267478, 24.0, 0.03688524590163933, 0.018789144050104345, 0.03688524590163933, 0.01673640167364021, 1.0542203909978864, 0.0187870057791254, 1.99581589958159, 5, 10, 159, 0.039665970772442605, 0.997709049255441, 1.0, 0.625, 0.41443484580151635, 0.0015456404028407105, 0.3680555555555556, 0.17142857142857143, 0.28776978417266186, 0, 23, 234, 159, 1, 1, 1, 25.070051975292106,de aha oe iwininiki nogea wa iriki yangi moi de yahinoto la ona geaka ihikaika iwidodiawo de iwiniki unangika de ona gee abewa hidingoto o nyawaika la yatoba dotoko ma jou ai demo demoino ho iwihiromanga onangika wato ai hidingoto ma nyawa,de ahao iwinii niikino gea wairiki yangimoi de yahinooto la ona gea ka ihikaika iwidodiawo de iwiniiki unangika de ona gea abe wahidingoto o nyawaika la yotobadotoko ma jou ai demo demoino ho iwihiromanga onangika wato ai hidingoto ma nyawa
02021,60, 0, 8, 8, 0.056252924727500986, 0.09375487454583498, 0.05584888432346058, 11.0, 0.013377926421404673, 0.006734006734006703, 0.013377926421404673, 0.006734006734006703, 1.0194305299489015, 0.006734006734006703, 1.9966329966329965, 2, 5, 109, 0.01683501683501687, 1.0, 1.0, 0.6447876447876448, 0.41516560636995037, 0.0010146948192963571, 0.28901734104046245, 0.06611570247933884, 0.15853658536585366, 0, 15, 290, 265, 0, 1, 1, 22.995892666909445,wigoanaho kogea anga moi bato una gee o totiai ma nyawa abe hatoli koiwa ai howono ho wimodongo o yohanesika de o herodese duru woigo wotoihene ma titi o yohanese ai demo demo abe ngaro doka ai hiningaka de duru ipusingi ma oraha woihene ai demo demo gea ma sara kaidadiohi ma moi ma moi wotoihene,wigoana hokogea angamoi wato una gea o totiai ma nyawa abe hatoli ko iwa ai howono ho wimodongo o yohanesika de o herodese duru woigo wotoihene ma titi o yohanese ai demo demo abe ngaro doka ai hiningaka de duru ipusingi ma oraha woihene ai demo demo gea masara ka idadiohi ma moi ma moi wotoihene
01959,105, 1, 8, 8, 0.058989898989898926, 0.09831649831649825, 0.058989898989898926, 10.0, 0.022222222222222254, 0.011235955056179803, 0.022222222222222254, 0.0, 1.0324214776923775, 0.011173535053911499, 1.992647462277092, 3, 6, 62, 0.0337078651685393, 1.0080160320641283, 1.0, 0.7862595419847328, 0.43179911475654886, 0.008143096367993072, 0.4077669902912621, 0.12048192771084337, 0.23958333333333334, 0, 14, 121, 119, 3, 1, 1, 13.804234619779344,de o tokata gee yaduru imagaho gahoko o yesusika ato ufa nomihitingaka o gerasa ma tonakinonaa anga moi komioigouwa mi hupu ma homoaika,de o tokata gea duru imagaho gahoko o yesusika ato ufa nomihitingaka o gerasa ma tonakino naa angamoi ko mioigoua mihupu ma homoaika
01965,115, 1, 6, 6, 0.0909276535161665, 0.1515460891936109, 0.08996759207223415, 7.0, 0.03149606299212604, 0.016000000000000014, 0.03149606299212604, 0.008064516129032251, 1.046170181432926, 0.015968510488495458, 1.992063492063492, 3, 5, 77, 0.03200000000000003, 1.0, 1.0, 0.7317073170731707, 0.4182325956788755, 0.0030605184982983305, 0.3617021276595745, 0.16, 0.22988505747126436, 0, 9, 118, 109, 2, 1, 1, 13.74736140521357,ho ona a be kangano amake gee abe idadioka iwikokitokatika de ma odeika ona gee yaduru yoade ade onangika abeahao yokokiboaino,ho ona abe kangano amake gea abe idadioka iwikokitokatika de ma odeika ona gea duru yoade ade onangika abe ahao yokokiboaino
01971,52, 1, 4, 4, 0.02440298352843684, 0.04067163921406136, 0.02440298352843684, 4.0, 0.02487562189054726, 0.012594458438287104, 0.02487562189054726, 0.005076142131979711, 1.0363418470637205, 0.012566265154638434, 1.995, 4, 4, 62, 0.012594458438287104, 0.9946737683089214, 1.0, 0.5439560439560439, 0.4158784258811489, 0.0013428742304146292, 0.25396825396825395, 0.06593406593406594, 0.11206896551724138, 1, 8, 62, 195, 3, 1, 1, 12.135330129972793,de ipaha de o yesusu womahihorali doka o akere ma ngooto ma honongaika womahihoraika de woutiuku doka o akere ma ngooto ma ngigoroka de ge enangoka naga o nyawa ko manga ngoe yoboa de iwihigoro domino,de ipaha de o yesusu womahihorali doka o akere ma ngooto ma honongaika womahihoraika de woutiuku doka o akere ma ngooto ma ngigoroka de genangoka naga o nyawa ko manga ngoe yoboa de iwihigororomino
01761,24, 0, 7, 7, 0.04832483248324826, 0.0805413874720805, 0.04713671367136707, 8.0, 0.03883495145631066, 0.01980198019801982, 0.03883495145631066, 0.01980198019801982, 1.0571439071036088, 0.01980198019801982, 1.995049504950495, 4, 5, 140, 0.024752475247524774, 0.9986928104575163, 1.0, 0.7309644670050761, 0.41510860108267655, 0.0018152252695218113, 0.37410071942446044, 0.09900990099009901, 0.1875, 0, 10, 197, 145, 0, 1, 1, 16.35874165849013,de gee ma demo duru igoungu abe ihidumutu o yohanesika abe wotobaohiohiki o nyawa anga moi una gee abe woboa o tonaka ma ka kahaino de duru wahikaro o nyawaika la ona ahao iwidafongo o yesusu ai hininga,de gea ma demo duru igoungu abe ihidumutu o yohanesika abe wotobaohi ohiki o nyawa angamoi una gea abe woboa o tonaka ma kakaahaino de duru wahigaro o nyawaika la ona ahao iwidafongo o yesusu ai hininga
01759,85, 1, 3, 3, 0.031401557664183954, 0.05233592944030663, 0.031401557664183954, 4.0, 0.004115226337448541, 0.0020618556701030855, 0.004115226337448541, 0.0, 1.0059492663311864, 0.00205973442166818, 1.9958677685950412, 1, 2, 95, 0.006185567010309256, 1.002202643171806, 1.0, 0.6476190476190476, 0.41461436290800885, 0.00040623937422785684, 0.1935483870967742, 0.0380952380952381, 0.08759124087591241, 0, 5, 95, 224, 1, 1, 1, 15.515281495547436,de hokonaa ma jou o baba ai demo abe wotemo ai ngofakika wato abeika ngohi ahao tihidingoto womatengo la wototaka ahi demo demo o nyawaika de una getihidingoto wohira la to ngona ani ngekomo wonihidiai de ahao ngona nihido duruika ai poretino,de hokonaa ma jou o baba ai demo abe wotemo ai ngofakika wato abeika ngohi ahao tihidingoto womatengo la wototaka ahi demo demo o nyawaika de una gea tihidingoto wohira la to ngona ani ngekomo wonihidiai de ahao ngona nihidoduruika ai poretino
01765,133, 1, 7, 7, 0.08030199866209675, 0.13383666443682785, 0.07960634064354577, 9.0, 0.03977272727272729, 0.020289855072463725, 0.03977272727272729, 0.01744186046511631, 1.058552182355113, 0.02028573948196466, 1.9942196531791907, 4, 5, 111, 0.02608695652173909, 1.0, 1.0, 0.6624203821656051, 0.41667345557119567, 0.0023472923160567406, 0.3474576271186441, 0.09195402298850575, 0.1834862385321101, 0, 8, 145, 146, 1, 1, 1, 17.241603109531045,de o yohanese ai pakeanga o wunta ma gogoino de ai koronaino womahidabaanino ka ma moi de ai baju de ai ban o aewani ma kai de una gee ainomo o kaabotara de o ofungu ma gula,de o yohanese ai pakeanga o unta ma gogoino de ai goronaino womahidabanino ka ma moi de ai baju de ai ban o aewani ma kai de una gea ai inomo o kabotara de o ofungu ma gula
01975,296, 1, 21, 21, 0.16820475635264298, 0.16820475635264298, 0.1675873253610375, 19.0, 0.048192771084337394, 0.024691358024691357, 0.048192771084337394, 0.009404388714733591, 1.0712586831698219, 0.02457520256074852, 1.9968652037617556, 13, 17, 245, 0.03703703703703709, 1.006514657980456, 1.0, 0.657243816254417, 0.4426732295732952, 0.00667915537365249, 0.4, 0.15748031496062992, 0.27011494252873564, 4, 36, 329, 324, 10, 1, 1, 39.579556481475734,de ahao manga do dagi ma goronaka de naga womatengo o ngofeka de duru mokangela ma titi ami mede muna gea ami taongo ngimoi de motoaino mokangela de muna gea ma ngoe momahibau ona yohou hourika hiadono ami tibi koiwaka de ngaro kogea ma ngoe momahibau ma sara ona gea koakunuwa imiduhunu de tanu ami kangela gea kaidogo,25 26 de ahao manga dodagi ma goronaka de naga momatengo o ngofeka de duru mokangela ma titi ami mede muna gea ami taongo ngimoi de hinootoino mokangela de muna gea ma ngoe momahibau ona yohou hourika hiadono ami tiwi ko iwaka de ngaro hokogea ma ngoe momahibau masara ona gea ko akunua imiduhunu de tanu ami kangela gea ka idogo
01961,41, 1, 5, 5, 0.03610130068603001, 0.060168834476716615, 0.03497451528662965, 7.0, 0.02777777777777779, 0.014084507042253502, 0.02777777777777779, 0.009433962264150941, 1.040641984497346, 0.014073641343301135, 1.990566037735849, 2, 3, 47, 0.023474178403755874, 0.989821882951654, 1.0, 0.7281553398058253, 0.41505815444071326, 0.0016083265141348135, 0.25, 0.08955223880597014, 0.15, 0, 10, 47, 97, 1, 1, 1, 8.085390307641468,de o toka tokata gea igahokoli o yesusika ato nomihidingoto deika gea la ngomi mimahipooteke ge enangikali,de o toka tokata gea igahokoli o yesusika ato nomihidingoto o odeika gea la ngomi mimahipooteke genangikali
01771,76, 1, 18, 18, 0.09076538679696677, 0.15127564466161136, 0.08989988243831182, 20.0, 0.108843537414966, 0.05755395683453235, 0.108843537414966, 0.007575757575757569, 1.166249343298914, 0.0563566099131364, 1.993338337399137, 15, 16, 79, 0.06474820143884896, 1.0088028169014085, 1.0, 0.647887323943662, 0.469891649887296, 0.018849249066016625, 0.39316239316239315, 0.14457831325301204, 0.22857142857142856, 3, 32, 127, 146, 14, 1, 1, 16.90609392264625,de nagali o ilingi horogauku itemo ato ngona naa ahi ngofaka duru tonidora de duru tonisanangi ngonaika hokogea ma jou o baba wotemo em peyutnn 08,de nagali o ilingi o horogauku itemo ato ngona naa ahi ngofaka duru tonidora de duru tosanangi ngonaika hokogea ma jou o baba wotemo
02019,68, 1, 5, 5, 0.043956082258626794, 0.07326013709771129, 0.04316399442314378, 7.0, 0.019607843137254943, 0.00990099009900991, 0.019607843137254943, 0.0066225165562914245, 1.028569152196771, 0.00989559788747163, 1.9933774834437086, 2, 3, 97, 0.01650165016501648, 1.0017482517482517, 1.0, 0.7659574468085106, 0.415101346273571, 6.312388051174881e-05, 0.30434782608695654, 0.06896551724137931, 0.16346153846153846, 0, 8, 123, 143, 1, 1, 1, 13.881885539438324,abe ma dihira o yohanese witaaere herodesika wato ngona natilakuroka nanga pareta anga moi nomagora ani riaka ma dutu ngoi fekata ngaro una kawowangohi,abe ma dihira o yohanese witaere o herodesika wato ngona natilakuroka nanga pareta angamoi nomagora ani riaka ma dutu ngoi fekata ngaro una ka wowangohi
02174,166, 1, 6, 6, 0.08159886624176149, 0.13599811040293586, 0.08159886624176149, 6.0, 0.033333333333333326, 0.016949152542372836, 0.033333333333333326, 0.004901960784313708, 1.0489096004809464, 0.01687710260043651, 1.9952153110047848, 6, 6, 123, 0.016949152542372836, 0.9974554707379135, 1.0, 0.6534090909090909, 0.4171393211780118, 0.0016515015109935147, 0.32558139534883723, 0.10752688172043011, 0.18032786885245902, 0, 10, 180, 195, 5, 1, 1, 21.151434009404884,de ma ngofaka gea iwiaoino ma sara ka de ma tokata iwimake o yesusu de ena geaa iwihifafara ma ngowaka de kahiadono iwihiruba ma tonakuku iwihirubauku de ahao iwilu lulu aika aino de ai kibiri iwuihi ai uruino,de ma ngofaka gea iwiaoino masara ka de ma tokata iwimake o yesusu de ena gea iwihifafara ma ngofaka de hiadono iwihiruba ma tonakuku iwihirubauku de ahao iwilu lulu aika aino de ai kibiri iuihi ai uruino
02160,133, 1, 5, 5, 0.06411264873458566, 0.10685441455764277, 0.0629126187338358, 5.0, 0.039215686274509776, 0.020000000000000018, 0.039215686274509776, 0.015075376884422065, 1.0577154978562873, 0.019987749770307706, 1.9949748743718594, 5, 5, 133, 0.020000000000000018, 1.0026075619295958, 1.0, 0.6483516483516484, 0.41551492388351113, 0.001804411805313807, 0.3383458646616541, 0.10309278350515463, 0.1774193548387097, 0, 6, 195, 133, 2, 1, 1, 18.739035326542165,de ahau yamake o lobi abe yakokihaboka o yesusu de o musa de o lia de ahau ma jou wotemo abe yoihene o lobino ma ilingi itemo ato na to ngohi ahi ngofaka de duru tidora ho kiani unangika niwihigihene,de ahao yamake o lobi abe yakokihawoka o yesusu de o musa de o elia de ahao ma jou wotemo abe yoihene o lobino ma ilingi itemo ato naa to ngohi ahi ngofaka de duru tidora ho kiani unangika niwihigihene
02025,221, 1, 16, 16, 0.1369307577454274, 0.1369307577454274, 0.13553455891501798, 21.0, 0.030927835051546393, 0.015706806282722474, 0.030927835051546393, 0.010526315789473717, 1.0453239905094902, 0.015693315514515582, 1.9964912280701754, 6, 11, 238, 0.03315881326352532, 1.0, 1.0, 0.6736401673640168, 0.41505665865044733, 0.001869296436317625, 0.3271604938271605, 0.14414414414414414, 0.2635135135135135, 3, 24, 288, 258, 3, 1, 1, 32.80628048493749,negea hi adono duru wohibehehongohi munangika wato okia dika nomagahoko ngohino ma kaidadi tonihidoaka abe ngaro ahi tonaka taregu hinoto de ma regu moi gee tonihidoaka de ahi kiahona ngo ma tamata taregu hinoto la ma hononga tonihidoaka ma sara gee ma tamata ahao tonihidoaka ngonaika,de gea hiadono duru wohibehehongohi munangika wato o kia dika nomagahoko ngohino ma ka idadi tonihidoaka abe ngaro ahi tonaka taregu hinooto de ma regu moi gea tonihidoaka de ahi kiahonangoo mata mata taregu hinooto la ma hononga tonihidoaka masara gea mata mata ahao tonihidoaka ngonaika
01871,106, 1, 4, 4, 0.08958199083856588, 0.14930331806427655, 0.08856069574947423, 4.0, 0.025210084033613467, 0.012765957446808529, 0.025210084033613467, 0.008547008547008517, 1.0368367681803714, 0.012757019036213735, 1.9915254237288136, 2, 3, 55, 0.021276595744680882, 0.993103448275862, 1.0, 0.6055045871559633, 0.415512980662797, 9.617948136226538e-05, 0.22105263157894736, 0.08450704225352113, 0.14285714285714285, 0, 5, 108, 55, 1, 1, 1, 10.49777085169615,de nako yaakokitokata iwimake o yesusika de yomamotumu tumuku ai himangoka de yomapoaka ato ngona naa ma jou o ngofaka,de nako yakokitokata iwimake o yesusika de yomamotu motumuku ai himangoka de yomapoaka ato ngona naa ma jou o ngofaka
02031,159, 1, 25, 24, 0.10280695346060265, 0.17134492243433774, 0.10214398012564585, 27.0, 0.109375, 0.05785123966942152, 0.109375, 0.005813953488372103, 1.1671099858352583, 0.0565580062515757, 1.994846632493627, 20, 22, 125, 0.06887052341597799, 1.0166435506241331, 1.0, 0.5287356321839081, 0.458254472769657, 0.018087705442104696, 0.392, 0.1797752808988764, 0.2711864406779661, 3, 36, 167, 191, 19, 1, 1, 24.37678762587563,de ipaha abe o yohanese winiiniiki ona yoihene abe iwitomaka de ona yoboaino de ai honenge yalee de yalungunoka ai honenge gea de hokogea ma adea de abe o yohanese iwitoma eemempeyytytttn 008,de ipaha abe o yohanese iwinii niiki ona yoihene abe iwitomaka de ona yoboaino de ai honenge yale de yalungunoka ai honenge gea de hokogea ma ade ade abe o yohanese iwitoma
01910,105, 1, 8, 8, 0.13372923903770395, 0.16716154879712997, 0.13240656362607583, 9.0, 0.06399999999999995, 0.03305785123966942, 0.06399999999999995, 0.01680672268907568, 1.0954195650786824, 0.03292573726873449, 1.9915966386554622, 6, 7, 78, 0.04132231404958675, 1.0043956043956044, 1.0, 0.775, 0.417744530925349, 0.004536809089205211, 0.3877551020408163, 0.16, 0.25287356321839083, 2, 14, 121, 78, 4, 1, 1, 13.258080346767983,hogee o yesusu wohiketero ma deadeoka ibooto de aha wotemo nangika bato o nagona dika de manga ngaukoka kiani ihigihene,ho gea o yesusu wohiketero ma ade adeoka ibooto de ahao wotemo onangika wato onagona dika de manga ngaukoka kiani ihigihene
